Y1,Y2,id,date,region,new,death,healed,positives,hospitalized,isolated,intensiveCare,index,groceriesPharmacy,parks,residential,retailRecreation,transit,workplaces
-1.212210865502554,0.9540716454012786,2020-02-25_21,2020-02-25,21,1,0,0,1,1,0,0,16,19,7,4,-15,-25
-1.1871426199677126,0.8938476337125036,2020-02-25_22,2020-02-25,22,0,0,0,0,0,0,0,13,14,8,-1,-11,-22
-0.9570511361380689,0.529051190714307,2020-02-26_0,2020-02-26,0,78,12,3,385,164,221,36,-5,-6,6,-13,-23,-12
-0.8614800310246585,0.17965665130184627,2020-02-26_01,2020-02-26,01,0,0,0,3,2,1,0,-7,-12,8,-14,-29,-19
-1.2863329178767442,1.088162009532951,2020-02-26_02,2020-02-26,02,0,0,0,0,0,0,0,9,7,6,0,-2,-17
-0.6368079725590593,-0.20227996905562484,2020-02-26_03,2020-02-26,03,18,9,0,249,104,145,25,-7,-5,11,-23,-40,-23
-0.8880550768655641,0.2663035439867184,2020-02-26_05,2020-02-26,05,28,2,0,69,24,45,8,-7,-6,7,-15,-29,-17
-0.8934854499735696,0.2450784477447681,2020-02-26_06,2020-02-26,06,0,0,0,0,0,0,0,-7,-18,7,-14,-26,-18
-1.0546374037213395,0.5847873024225715,2020-02-26_07,2020-02-26,07,10,0,0,11,6,5,0,-4,2,6,-10,-18,-16
-0.829845536621821,0.1337014057187474,2020-02-26_08,2020-02-26,08,21,1,0,46,23,23,3,-9,-16,8,-18,-31,-15
-1.1799029616996668,0.8597126520060829,2020-02-26_09,2020-02-26,09,0,0,0,2,2,0,0,-5,-19,3,-11,-15,-2
-1.3244074193853463,1.164642216752287,2020-02-26_10,2020-02-26,10,0,0,0,0,0,0,0,-1,-11,2,-8,-6,0
-1.09426812823607,0.6908260682982883,2020-02-26_11,2020-02-26,11,1,0,0,1,1,0,0,2,-10,6,-10,-18,-12
-1.296834082756958,1.1038433673793786,2020-02-26_12,2020-02-26,12,0,0,3,0,0,0,0,-3,-7,2,-8,-10,0
-1.300540154601835,1.121917341383445,2020-02-26_13,2020-02-26,13,0,0,0,0,0,0,0,1,-10,2,-5,-11,-3
-1.3115598618469457,1.1227775314803041,2020-02-26_14,2020-02-26,14,0,0,0,0,0,0,0,-3,-8,2,-5,-4,-5
-1.1298777970954201,0.7343981876522108,2020-02-26_15,2020-02-26,15,0,0,0,0,0,0,0,-6,-14,4,-10,-11,-11
-1.2955396147869285,1.1003807646517747,2020-02-26_16,2020-02-26,16,0,0,0,0,0,0,0,0,0,2,-7,-10,-5
-1.278116021195764,1.061863611243537,2020-02-26_17,2020-02-26,17,0,0,0,0,0,0,0,-2,-5,2,-9,-10,-3
-1.1729363044717616,0.8360235982238443,2020-02-26_18,2020-02-26,18,0,0,0,0,0,0,0,-4,-8,3,-13,-14,-6
-1.1221754114567,0.7270231449282497,2020-02-26_19,2020-02-26,19,0,0,0,3,1,2,0,-3,-1,4,-11,-17,-12
-1.3110562743361966,1.1255699289072667,2020-02-26_20,2020-02-26,20,0,0,0,0,0,0,0,-2,-6,2,-7,-5,-4
-1.157558168152762,0.8109136549601543,2020-02-26_21,2020-02-26,21,0,0,0,1,1,0,0,4,3,5,0,-15,-21
-1.0949976646752269,0.6866880659879673,2020-02-26_22,2020-02-26,22,0,0,0,0,0,0,0,1,-7,7,-4,-17,-15
-0.948170967696438,0.6467078719907406,2020-02-27_0,2020-02-27,0,250,17,45,588,304,284,56,-3,-1,6,-10,-22,-12
-0.9710047718428396,0.413277822987005,2020-02-27_01,2020-02-27,01,-1,0,0,2,2,0,0,-4,-2,7,-9,-26,-18
-1.2657555408733914,1.0353912961716747,2020-02-27_02,2020-02-27,02,0,0,0,0,0,0,0,3,2,7,2,-1,-14
-0.6679583521307816,-0.042052549220861914,2020-02-27_03,2020-02-27,03,145,14,40,349,213,136,41,-7,7,10,-19,-39,-23
-0.950929422350913,0.4116760334415803,2020-02-27_05,2020-02-27,05,40,2,0,109,27,82,8,-5,2,7,-11,-29,-15
-1.058487377033519,0.5945550345005506,2020-02-27_06,2020-02-27,06,0,0,0,0,0,0,0,-4,5,6,-9,-22,-14
-1.0663949578545686,0.6090693025339055,2020-02-27_07,2020-02-27,07,8,0,0,19,9,10,0,-4,5,6,-9,-18,-16
-0.9412761051594487,0.38952978725296056,2020-02-27_08,2020-02-27,08,50,1,0,96,42,54,6,-6,3,7,-12,-29,-15
-1.1988538849877286,0.8929420731499608,2020-02-27_09,2020-02-27,09,0,0,0,2,2,0,0,-7,-17,3,-10,-13,-1
-1.379859862738885,1.2797927592487293,2020-02-27_10,2020-02-27,10,0,0,0,0,0,0,0,0,2,2,-5,-5,0
-1.1681857698332894,0.8371699783306933,2020-02-27_11,2020-02-27,11,2,0,0,3,3,0,1,0,11,6,-6,-16,-11
